NUM:   4 FUNIL-GRANDE          Penal: 0          0
2021   0.4   0.4   0.4   0.5   0.5   0.5   0.5   0.6   0.5   0.4   0.4   0.4
2022   0.4   0.4   0.4   0.5   0.5   0.5   0.5   0.6   0.5   0.4   0.4   0.4
2023   0.4   0.4   0.4   0.5   0.5   0.5   0.5   0.6   0.5   0.4   0.4   0.4
2024   0.4   0.4   0.4   0.5   0.5   0.5   0.5   0.6   0.5   0.4   0.4   0.4
2025   0.4   0.4   0.4   0.5   0.5   0.5   0.5   0.6   0.5   0.4   0.4   0.4
NUM: 122 SANTA BRANCA          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.2   0.1   0.1   0.1   0.1
2022   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.2   0.1   0.1   0.1   0.1
2023   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.2   0.1   0.1   0.1   0.1
2024   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.2   0.1   0.1   0.1   0.1
2025   0.1   0.1   0.1   0.1   0.1   0.1   0.1   0.2   0.1   0.1   0.1   0.1
NUM: 123 FUNIL                 Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   4.7   4.4     4   6.7     6   6.6   7.2   8.1   6.8   4.3   4.3   4.7
2022   4.7   4.4     4   6.7     6   6.6   7.2   8.1   6.8   4.3   4.3   4.7
2023   4.7   4.4     4   6.7     6   6.6   7.2   8.1   6.8   4.3   4.3   4.7
2024   4.7   4.4     4   6.7     6   6.6   7.2   8.1   6.8   4.3   4.3   4.7
2025   4.7   4.4     4   6.7     6   6.6   7.2   8.1   6.8   4.3   4.3   4.7
NUM: 124 LAJES                 Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021     0     0     0     0     0     0     0     0     0     0     0     0
2022     0     0     0     0     0     0     0     0     0     0     0     0
2023     0     0     0     0     0     0     0     0     0     0     0     0
2024     0     0     0     0     0     0     0     0     0     0     0     0
2025     0     0     0     0     0     0     0     0     0     0     0     0
NUM: 126 PICADA                Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1
2022   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1
2023   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1
2024   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1
2025   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1   2.1
NUM: 127 SOBRAGI               Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   0.6   0.6   0.6   0.6   0.6   0.6   0.6   0.7   0.6   0.6   0.6   0.6
2022   0.6   0.6   0.6   0.6   0.6   0.6   0.6   0.7   0.6   0.6   0.6   0.6
2023   0.6   0.6   0.6   0.6   0.6   0.6   0.6   0.7   0.6   0.6   0.6   0.6
2024   0.6   0.6   0.6   0.6   0.6   0.6   0.6   0.7   0.6   0.6   0.6   0.6
2025   0.6   0.6   0.6   0.6   0.6   0.6   0.6   0.7   0.6   0.6   0.6   0.6
NUM: 129 SIMPLICIO             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   1.3   1.3   1.2   2.8   3.2   3.4   3.6   4.6   3.2   2.2   1.2   1.2
2022   1.3   1.3   1.2   2.8   3.2   3.4   3.6   4.6   3.2   2.2   1.2   1.2
2023   1.3   1.3   1.2   2.8   3.2   3.4   3.6   4.6   3.2   2.2   1.2   1.2
2024   1.3   1.3   1.2   2.8   3.2   3.4   3.6   4.6   3.2   2.2   1.2   1.2
2025   1.3   1.3   1.2   2.8   3.2   3.4   3.6   4.6   3.2   2.2   1.2   1.2
NUM: 130 ILHA POMBOS           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   0.4   0.4   0.3   1.8   2.2   2.2   2.2   3.1   2.2   1.3   0.2   0.3
2022   0.4   0.4   0.3   1.8   2.2   2.2   2.2   3.1   2.2   1.3   0.2   0.3
2023   0.4   0.4   0.3   1.8   2.2   2.2   2.2   3.1   2.2   1.3   0.2   0.3
2024   0.4   0.4   0.3   1.8   2.2   2.2   2.2   3.1   2.2   1.3   0.2   0.3
2025   0.4   0.4   0.3   1.8   2.2   2.2   2.2   3.1   2.2   1.3   0.2   0.3
NUM: 133 P. PASSOS             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5
2022   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5
2023   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5
2024   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5
2025   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5   5.5
NUM: 134 SALTO GRANDE          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  3.17  3.25  3.24  3.33  3.34  3.32  3.32  3.37  3.35  3.26  3.17  3.17
2022  3.17  3.25  3.24  3.33  3.34  3.32  3.33  3.37  3.36  3.26  3.17  3.17
2023  3.17  3.25  3.24  3.33  3.34  3.32  3.33  3.38  3.36  3.26  3.17  3.17
2024  3.17  3.25  3.24  3.33  3.34  3.32  3.33  3.38  3.36  3.26  3.17  3.17
2025  3.17  3.25  3.24  3.33  3.34  3.32  3.33  3.38  3.36  3.26  3.17  3.17
NUM: 135 P. ESTRELA            Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021 -2.99 -2.98 -2.98 -2.97 -2.97 -2.97 -2.97 -2.97 -2.97 -2.98 -2.99 -2.99
2022 -2.99 -2.98 -2.98 -2.97 -2.97 -2.97 -2.97 -2.97 -2.97 -2.98 -2.99 -2.99
2023 -2.99 -2.98 -2.98 -2.97 -2.97 -2.97 -2.97 -2.97 -2.97 -2.98 -2.99 -2.99
2024 -2.99 -2.98 -2.98 -2.97 -2.97 -2.97 -2.97 -2.97 -2.97 -2.98 -2.99 -2.99
2025 -2.99 -2.98 -2.98 -2.97 -2.97 -2.97 -2.97 -2.97 -2.97 -2.98 -2.99 -2.99
NUM: 139 CANDONGA              Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.73  0.81  0.83  1.29  1.31  1.31  1.32  1.51  1.29  0.94  0.73  0.73
2022  0.73  0.82  0.84   1.3  1.32  1.31  1.32  1.52  1.29  0.95  0.73  0.74
2023  0.73  0.82  0.84   1.3  1.33  1.32  1.33  1.53   1.3  0.95  0.74  0.74
2024  0.74  0.82  0.84  1.31  1.33  1.33  1.34  1.54   1.3  0.96  0.74  0.74
2025  0.74  0.83  0.85  1.32  1.34  1.33  1.34  1.54  1.31  0.96  0.75  0.75
NUM: 143 AIMORES               Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021 17.12 18.34 17.88 18.83 18.97 18.78 18.76 19.46 19.22 18.26 17.07 17.07
2022 17.13 18.35 17.89 18.84 18.99 18.79 18.77 19.47 19.23 18.27 17.07 17.07
2023 17.13 18.36 17.89 18.85    19  18.8 18.78 19.48 19.24 18.28 17.08 17.07
2024 17.13 18.36  17.9 18.86 19.01 18.81 18.79  19.5 19.26 18.28 17.08 17.08
2025 17.13 18.37  17.9 18.87 19.02 18.82  18.8 19.51 19.27 18.29 17.08 17.08
NUM: 144 MASCARENHAS           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021-15.35-13.56-14.38 -13.4-13.42-13.58-13.61-12.93-13.09-14.22-15.46-15.49
2022-15.35-13.55-14.38-13.39-13.41-13.57 -13.6-12.91-13.07-14.21-15.46-15.49
2023-15.34-13.54-14.37-13.38 -13.4-13.56-13.59 -12.9-13.06 -14.2-15.46-15.49
2024-15.34-13.53-14.37-13.37-13.39-13.55-13.58-12.89-13.05 -14.2-15.46-15.49
2025-15.34-13.52-14.36-13.36-13.38-13.54-13.57-12.87-13.04-14.19-15.46-15.48
NUM: 192 GUILMAN-AMOR          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.36  1.39  1.39  1.46  1.46  1.46  1.46  1.49  1.47  1.42  1.37  1.37
2022  1.37  1.39   1.4  1.47  1.46  1.46  1.46  1.49  1.47  1.42  1.37  1.37
2023  1.37   1.4   1.4  1.47  1.47  1.47  1.47   1.5  1.48  1.43  1.38  1.38
2024  1.38   1.4  1.41  1.48  1.48  1.47  1.47   1.5  1.48  1.43  1.38  1.38
2025  1.38  1.41  1.41  1.48  1.48  1.48  1.48  1.51  1.49  1.44  1.38  1.39
NUM: 193 SA CARVALHO           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  -0.8  -0.8  -0.8 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79  -0.8  -0.8
2022  -0.8  -0.8  -0.8 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79  -0.8  -0.8
2023  -0.8  -0.8  -0.8 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79  -0.8  -0.8
2024  -0.8  -0.8  -0.8 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79  -0.8  -0.8
2025  -0.8  -0.8  -0.8 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79 -0.79  -0.8  -0.8
NUM: 217 ROSAL                 Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  2.21  2.24  2.22  2.26  2.29  2.29  2.28  2.32   2.3  2.25  2.21  2.21
2022  2.21  2.25  2.22  2.27  2.29  2.29  2.29  2.32   2.3  2.26  2.21  2.21
2023  2.21  2.25  2.22  2.27  2.29  2.29  2.29  2.32   2.3  2.26  2.22  2.22
2024  2.21  2.25  2.22  2.27  2.29   2.3  2.29  2.32  2.31  2.26  2.22  2.22
2025  2.22  2.25  2.23  2.27  2.29   2.3  2.29  2.33  2.31  2.26  2.22  2.22
NUM: 279 SAMUEL                Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.35  0.35  0.35  0.35  0.36  0.37  0.37  0.38  0.37  0.37  0.37  0.37
2022  0.36  0.36  0.36  0.37  0.37  0.38  0.39  0.39  0.38  0.38  0.38  0.38
2023  0.37  0.37  0.38  0.38  0.39  0.39   0.4   0.4   0.4  0.39  0.39  0.39
2024  0.38  0.39  0.39  0.39   0.4  0.41  0.41  0.41  0.41   0.4   0.4   0.4
2025  0.39   0.4   0.4   0.4  0.41  0.42  0.42  0.43  0.42  0.41  0.41  0.41
NUM: 148 IRAPE                 Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.13  0.27  0.24  0.39  0.43  0.41  0.42  0.53  0.52  0.37  0.13  0.13
2022  0.13  0.27  0.24  0.39  0.44  0.41  0.42  0.54  0.53  0.38  0.13  0.13
2023  0.13  0.28  0.25   0.4  0.45  0.42  0.43  0.55  0.54  0.38  0.13  0.13
2024  0.13  0.28  0.25  0.41  0.46  0.43  0.44  0.56  0.55  0.39  0.13  0.13
2025  0.13  0.28  0.25  0.41  0.46  0.43  0.44  0.57  0.56   0.4  0.13  0.13
NUM: 283 STA CLARA MG          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.63  1.01  0.82  1.07  1.16   1.1  1.03  1.32  1.36  1.03  0.59  0.57
2022  0.63  1.03  0.83  1.09  1.18  1.11  1.04  1.34  1.38  1.04  0.59  0.57
2023  0.64  1.04  0.84   1.1  1.19  1.12  1.06  1.36   1.4  1.05  0.59  0.58
2024  0.64  1.05  0.84  1.11   1.2  1.14  1.07  1.38  1.42  1.06  0.59  0.58
2025  0.64  1.06  0.85  1.12  1.22  1.15  1.08   1.4  1.44  1.08   0.6  0.58
NUM:   1 CAMARGOS              Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.22  0.17  0.41   0.5  0.24   0.5   0.5  0.39  0.52  0.18  0.21  0.18
2022  0.22  0.17  0.42  0.51  0.25  0.51  0.51   0.4  0.53  0.18  0.21  0.18
2023  0.22  0.17  0.42  0.52  0.25  0.52  0.52   0.4  0.54  0.18  0.21  0.18
2024  0.23  0.18  0.43  0.53  0.25  0.53  0.53  0.41  0.55  0.18  0.22  0.18
2025  0.23  0.18  0.44  0.54  0.25  0.54  0.54  0.42  0.56  0.18  0.22  0.19
NUM:   6 FURNAS                Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  3.07  2.94   6.4  9.91   3.9  11.9 12.24  10.4 10.46  3.08  8.08  2.95
2022   3.1  2.97  6.52 10.13  3.96 12.17 12.52 10.63 10.69  3.11  8.25  2.98
2023  3.14     3  6.64 10.35  4.01 12.44  12.8 10.86 10.92  3.15  8.41  3.01
2024  3.17  3.03  6.77 10.57  4.07 12.72 13.09 11.09 11.16  3.18  8.58  3.04
2025   3.2  3.06  6.89 10.78  4.13 12.99 13.37 11.33 11.39  3.21  8.75  3.07
NUM:   7 M. DE MORAES          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.57  0.57  1.12  0.98  0.75   1.3  1.37  1.16  1.45  0.58  0.68  0.58
2022  0.58  0.58  1.14  0.99  0.76  1.32   1.4  1.18  1.48  0.59  0.68  0.58
2023  0.58  0.58  1.16  1.01  0.77  1.35  1.42   1.2  1.51  0.59  0.69  0.59
2024  0.59  0.59  1.18  1.03  0.78  1.37  1.45  1.23  1.54   0.6   0.7   0.6
2025  0.59  0.59   1.2  1.04  0.79   1.4  1.48  1.25  1.57  0.61  0.71   0.6
NUM:   8 ESTREITO              Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.07  0.07  0.16  0.15  0.19  0.38  0.42  0.29   0.4  0.07  0.07  0.07
2022  0.07  0.07  0.16  0.15   0.2  0.39  0.43   0.3  0.41  0.07  0.07  0.07
2023  0.07  0.07  0.16  0.16   0.2   0.4  0.44  0.31  0.42  0.07  0.07  0.07
2024  0.07  0.07  0.17  0.16   0.2  0.41  0.45  0.31  0.43  0.07  0.07  0.07
2025  0.07  0.07  0.17  0.16  0.21  0.42  0.46  0.32  0.44  0.07  0.07  0.07
NUM:   9 JAGUARA               Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.03  0.03  0.16  0.17  0.17  0.38  0.41  0.27  0.35  0.03  0.03  0.03
2022  0.03  0.03  0.16  0.18  0.18  0.39  0.43  0.28  0.36  0.03  0.03  0.03
2023  0.03  0.03  0.16  0.18  0.18   0.4  0.44  0.29  0.36  0.03  0.03  0.03
2024  0.03  0.03  0.17  0.18  0.19  0.41  0.45  0.29  0.37  0.03  0.03  0.03
2025  0.03  0.03  0.17  0.19  0.19  0.42  0.46   0.3  0.38  0.03  0.03  0.03
NUM:  10 IGARAPAVA             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.11  0.11  0.27  0.24  0.27  0.48  0.52  0.36   0.5  0.11  0.11  0.11
2022  0.11  0.11  0.27  0.24  0.27  0.49  0.53  0.37  0.51  0.12  0.11  0.11
2023  0.11  0.11  0.28  0.25  0.28   0.5  0.54  0.38  0.52  0.12  0.11  0.11
2024  0.11  0.11  0.28  0.25  0.28  0.51  0.56  0.39  0.53  0.12  0.11  0.11
2025  0.11  0.11  0.29  0.26  0.29  0.52  0.57  0.39  0.55  0.12  0.12  0.11
NUM:  11 VOLTA GRANDE          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.17  0.18  1.43  2.14  1.86  3.38   3.6  2.84  3.66  0.71  0.65  0.18
2022  0.18  0.18  1.47   2.2  1.91  3.47  3.69  2.92  3.75  0.73  0.66  0.18
2023  0.18  0.18   1.5  2.25  1.96  3.56  3.79  2.99  3.85  0.75  0.67  0.18
2024  0.18  0.18  1.54  2.31     2  3.65  3.88  3.06  3.95  0.76  0.69  0.18
2025  0.18  0.18  1.57  2.36  2.05  3.73  3.97  3.14  4.04  0.78   0.7  0.18
NUM:  12 P. COLOMBIA           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.53  1.39  5.51  8.39  8.53    14 14.81 12.69 15.49  4.17  4.96  1.41
2022  1.55  1.41  5.64  8.59  8.74 14.36 15.19 13.01 15.89  4.27  5.07  1.43
2023  1.57  1.43  5.77   8.8  8.96 14.72 15.57 13.34 16.29  4.36  5.19  1.45
2024  1.59  1.45   5.9  9.01  9.17 15.08 15.95 13.66 16.69  4.46   5.3  1.47
2025  1.62  1.47  6.03  9.22  9.38 15.44 16.34 13.99 17.09  4.55  5.42  1.49
NUM:  14 CACONDE               Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.39  0.39  0.57  1.08  0.43  1.94  2.03   1.6  1.37   0.4  1.21   0.4
2022   0.4   0.4  0.58  1.11  0.43  1.99  2.08  1.64   1.4   0.4  1.23   0.4
2023   0.4   0.4  0.59  1.13  0.44  2.04  2.13  1.68  1.43  0.41  1.26  0.41
2024  0.41  0.41   0.6  1.15  0.44  2.08  2.18  1.72  1.46  0.41  1.29  0.41
2025  0.41  0.41   0.6  1.18  0.45  2.13  2.23  1.75  1.49  0.42  1.31  0.42
NUM:  15 E. DA CUNHA           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.26  0.26  1.16  1.88  0.71  2.84  3.09  2.52  2.79  0.27  1.05  0.26
2022  0.26  0.26  1.19  1.92  0.73  2.92  3.17  2.58  2.86  0.28  1.07  0.27
2023  0.27  0.27  1.22  1.97  0.74  2.99  3.25  2.64  2.93  0.28   1.1  0.27
2024  0.27  0.27  1.24  2.01  0.76  3.06  3.33  2.71     3  0.28  1.12  0.27
2025  0.27  0.27  1.27  2.06  0.77  3.13  3.41  2.77  3.08  0.29  1.15  0.27
NUM:  16 A.S.OLIVEIRA          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.01  0.01  0.09  0.11  0.04  0.17  0.18  0.15  0.17  0.01  0.06  0.01
2022  0.01  0.01  0.09  0.12  0.05  0.17  0.19  0.16  0.18  0.01  0.06  0.01
2023  0.01  0.01  0.09  0.12  0.05  0.17  0.19  0.16  0.18  0.01  0.06  0.01
2024  0.01  0.01  0.09  0.12  0.05  0.18   0.2  0.16  0.18  0.01  0.06  0.01
2025  0.01  0.01  0.09  0.12  0.05  0.18   0.2  0.17  0.19  0.01  0.06  0.01
NUM:  17 MARIMBONDO            Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  8.98   6.1 23.37 49.46 32.34 72.37 78.33 69.42 77.75 18.51 41.98  6.17
2022  9.14  6.18 23.91 50.71 33.13 74.24 80.36 71.21 79.76 18.92 43.03  6.25
2023   9.3  6.26 24.46 51.96 33.91 76.11 82.39    73 81.78 19.33 44.08  6.33
2024  9.45  6.34    25 53.21  34.7 77.98 84.42 74.79 83.79 19.74 45.12  6.41
2025  9.61  6.42 25.55 54.46 35.49 79.85 86.45 76.58 85.81 20.16 46.17  6.49
NUM:  18 A. VERMELHA           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  3.41  2.47  2.98  8.77  9.01    14 15.03 11.59 14.69  5.22  8.48   2.5
2022  3.47  2.49  3.02  8.97  9.21 14.34  15.4 11.86 15.04  5.32  8.67  2.52
2023  3.52  2.52  3.06  9.16  9.42 14.68 15.76 12.13  15.4  5.42  8.85  2.55
2024  3.57  2.55   3.1  9.36  9.62 15.02 16.13 12.41 15.76  5.52  9.04  2.58
2025  3.62  2.57  3.14  9.56  9.82 15.36  16.5 12.68 16.11  5.62  9.23   2.6
NUM:  34 I. SOLTEIRA           Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   3.1  2.43  2.41  3.84  4.14  5.61  5.79  5.23  4.57  3.52  4.92  1.87
2022  3.14  2.45  2.43   3.9  4.21  5.71   5.9  5.33  4.65  3.58     5  1.87
2023  3.18  2.47  2.45  3.96  4.28  5.82  6.02  5.43  4.73  3.63  5.09  1.88
2024  3.22   2.5  2.47  4.03  4.35  5.93  6.13  5.53  4.81  3.68  5.18  1.89
2025  3.26  2.52  2.49  4.09  4.42  6.04  6.24  5.63  4.89  3.73  5.27  1.89
NUM:  24 EMBORCACAO            Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.74  0.83  4.11 11.32  6.96 17.54 17.62 13.43 23.54  7.37  0.78  0.96
2022  0.75  0.84  4.23 11.68  7.17 18.11 18.19 13.86  24.3   7.6  0.78  0.97
2023  0.75  0.85  4.35 12.04  7.39 18.67 18.75 14.29 25.07  7.83  0.79  0.99
2024  0.76  0.86  4.47 12.39   7.6 19.24 19.32 14.72 25.83  8.05   0.8     1
2025  0.77  0.87  4.59 12.75  7.81  19.8 19.89 15.15 26.59  8.28  0.81  1.02
NUM:  25 NOVA PONTE            Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   0.7   0.7  2.33  1.92  1.68  4.41  5.07  3.38  5.92  1.55  0.71  0.71
2022  0.71  0.71  2.39  1.97  1.72  4.54  5.22  3.47   6.1  1.59  0.72  0.72
2023  0.72  0.72  2.45  2.02  1.76  4.67  5.38  3.57  6.28  1.62  0.73  0.73
2024  0.72  0.73  2.51  2.06   1.8   4.8  5.53  3.67  6.46  1.66  0.73  0.74
2025  0.73  0.73  2.57  2.11  1.84  4.93  5.68  3.76  6.64  1.69  0.74  0.74
NUM:  26 MIRANDA               Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.06  0.06  0.24  1.27  1.54  3.47  3.59  2.56  3.83  0.23  0.07  0.06
2022  0.06  0.06  0.25  1.31  1.59  3.58  3.71  2.65  3.95  0.24  0.07  0.06
2023  0.06  0.06  0.25  1.35  1.64  3.69  3.82  2.73  4.08  0.25  0.07  0.06
2024  0.06  0.06  0.26  1.39  1.69  3.81  3.94  2.81   4.2  0.25  0.07  0.06
2025  0.06  0.06  0.27  1.43  1.74  3.92  4.06  2.89  4.33  0.26  0.07  0.06
NUM:  30 CORUMBA I             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  0.67  0.67  2.21  5.08  5.53  6.53  7.79  8.39  7.71  1.55  0.68  0.68
2022  0.68  0.68  2.27  5.23  5.69  6.73  8.03  8.65  7.95  1.59  0.69  0.69
2023  0.69  0.69  2.32  5.38  5.86  6.94  8.28  8.91  8.19  1.62  0.69   0.7
2024  0.69  0.69  2.38  5.53  6.03  7.14  8.52  9.18  8.43  1.66   0.7   0.7
2025   0.7   0.7  2.44  5.69   6.2  7.34  8.76  9.44  8.67   1.7  0.71  0.71
NUM:  31 ITUMBIARA             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  1.75   5.9  7.56 11.75 11.64  17.4 17.75 14.56 18.59  7.38  3.55  1.84
2022  1.78  6.07  7.78 12.11 11.99 17.94  18.3 15.01 19.17  7.59  3.64  1.87
2023  1.81  6.23     8 12.47 12.35 18.49 18.86 15.46 19.76  7.81  3.72   1.9
2024  1.83   6.4  8.22 12.83 12.71 19.04 19.42 15.92 20.35  8.02  3.81  1.93
2025  1.86  6.57  8.44 13.19 13.06 19.58 19.98 16.37 20.93  8.23   3.9  1.96
NUM:  32 CACH.DOURADA          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021   0.3  0.35  0.39  1.43  3.27  4.53  4.65  3.14  4.59  0.89  0.32  0.31
2022   0.3  0.35   0.4  1.48  3.38  4.68   4.8  3.24  4.73  0.91  0.32  0.31
2023  0.31  0.36  0.41  1.52  3.48  4.82  4.95  3.34  4.88  0.93  0.33  0.31
2024  0.31  0.36  0.41  1.56  3.58  4.96   5.1  3.43  5.03  0.96  0.33  0.32
2025  0.32  0.37  0.42   1.6  3.68  5.11  5.24  3.53  5.17  0.98  0.33  0.32
NUM:  33 SAO SIMAO             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  8.01  6.42 13.33 22.81 33.75 46.01 48.59 51.35 43.81 16.77  6.49  5.54
2022  8.16  6.52 13.66 23.46 34.76 47.42 50.08 52.94 45.15 17.21  6.59  5.61
2023  8.31  6.62 13.99  24.1 35.76 48.84 51.58 54.53 46.49 17.66  6.69  5.68
2024  8.47  6.72 14.32 24.74 36.77 50.25 53.08 56.12 47.83  18.1   6.8  5.76
2025  8.62  6.82 14.65 25.39 37.78 51.66 54.58 57.71 49.17 18.54   6.9  5.83
NUM:  37 BARRA BONITA          Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021 31.28 29.28 30.12 36.42 30.83 37.27 38.24 38.36 35.06 30.41 41.57  29.8
2022 31.81 29.81 30.66 36.94 31.37 37.78 38.75 38.87  35.6 30.96 42.08 30.33
2023 32.33 30.34 31.18 37.45  31.9  38.3 39.28 39.39 36.13 31.51 42.61 30.88
2024 32.86 30.88 31.72 37.98 32.44 38.82  39.8  39.9 36.66 32.04 43.12 31.43
2025 33.39 31.41 32.26  38.5 32.96 39.33 40.32 40.42 37.18 32.58 43.63 31.97
NUM:  38 A.S. LIMA             Penal: 0          0
A~NO ....1 ....2 ....3 ....4 ....5 ....6 ....7 ....8 ....9 ...10 ...11 ...12
2021  4.18  1.34  2.06  7.03  4.68  9.23 10.49 10.06  9.85  3.99 10.17  1.36
